gen_model,model_label,task_type,domain,signature_family,layer,behavior,behavior_label,n_domain,shapley_gain,shapley_ci_low,shapley_ci_high,shapley_p_value,shapley_unit,direction_effect,direction_ci_low,direction_ci_high,direction_unit,shapley_q_value,supported
qwen35_27b,Qwen3.5 27B,math,Math,cognitive,timing,verification,Verification,439,0.012787949451385125,-0.0061208736799979275,0.03201785187267024,0.0989010989010989,bits per held-out trace,-0.041022772609181635,-0.054125367842258215,-0.027486294330815897,conditional timing centroid difference: positive means later,0.2098233258454253,False
qwen35_27b,Qwen3.5 27B,math,Math,cognitive,timing,backtracking,Backtracking,439,0.039033533192563086,0.009860146398505536,0.07174152832850557,0.004995004995004995,bits per held-out trace,-0.06552493062362946,-0.09610741717443251,-0.03510929302768591,conditional timing centroid difference: positive means later,0.02491015478028465,True
qwen35_27b,Qwen3.5 27B,math,Math,cognitive,timing,subgoal,Subgoal setting,439,0.020523450402284704,-0.007946854140693302,0.052119034750954675,0.1028971028971029,bits per held-out trace,-0.022485259726383877,-0.035989111234805395,-0.009367201494333849,conditional timing centroid difference: positive means later,0.21591523230867493,False
qwen35_27b,Qwen3.5 27B,math,Math,cognitive,timing,backward_chaining,Backward chaining,439,0.0005474662695657883,-0.006296498275871772,0.0074292854281194694,0.4775224775224775,bits per held-out trace,0.007906040397786751,-0.06154009864008466,0.08032464017123066,conditional timing centroid difference: positive means later,0.6132730146108072,False
qwen35_27b,Qwen3.5 27B,code,Code,cognitive,amount,verification,Verification,159,0.1667453981604062,0.02705117490970349,0.30630581368045323,0.003996003996003996,bits per held-out trace,-0.00691524878902693,-0.12218333825529487,0.10342238594278945,standardized rate difference: domain minus other domains,0.005790435979115225,True
qwen35_27b,Qwen3.5 27B,code,Code,cognitive,amount,backtracking,Backtracking,159,0.11084639204634453,-0.1153532208051411,0.2633807777216733,0.12387612387612387,bits per held-out trace,-0.4872538232950729,-0.5412213278300129,-0.4269357675029734,standardized rate difference: domain minus other domains,0.14458489838429048,False
qwen35_27b,Qwen3.5 27B,code,Code,cognitive,amount,subgoal,Subgoal setting,159,0.11644557831839247,0.0163144832370097,0.2317464871220784,0.01898101898101898,bits per held-out trace,-0.853573954143325,-0.9002459589287699,-0.7949735554483244,standardized rate difference: domain minus other domains,0.024624024624024625,True
qwen35_27b,Qwen3.5 27B,code,Code,cognitive,amount,backward_chaining,Backward chaining,159,0.2852445450745268,0.1977256633443279,0.3517345130182004,0.000999000999000999,bits per held-out trace,-0.21736949979275527,-0.27146642915550806,-0.1620684836975776,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,code,Code,cognitive,timing,verification,Verification,159,0.02726242607035816,-0.007819688900350109,0.05934268205592727,0.04095904095904096,bits per held-out trace,-0.04337816130171546,-0.059025352915346475,-0.028212598008921296,conditional timing centroid difference: positive means later,0.11234479805908378,False
qwen35_27b,Qwen3.5 27B,code,Code,cognitive,timing,backtracking,Backtracking,159,0.05928024029629599,-0.007595244139456485,0.13076099868299093,0.04095904095904096,bits per held-out trace,-0.1689435671887628,-0.19947443962079447,-0.1340278147084351,conditional timing centroid difference: positive means later,0.11234479805908378,False
qwen35_27b,Qwen3.5 27B,code,Code,cognitive,timing,subgoal,Subgoal setting,159,0.29659975591038856,0.14804976037338527,0.4321618208804333,0.001998001998001998,bits per held-out trace,-0.1477514909497346,-0.17559024805761142,-0.12067550643756768,conditional timing centroid difference: positive means later,0.012178297892583607,True
qwen35_27b,Qwen3.5 27B,code,Code,cognitive,timing,backward_chaining,Backward chaining,159,-0.005152320521985556,-0.03819080814438002,0.02439973754960259,0.6423576423576424,bits per held-out trace,-0.20261142808570326,-0.28111810111487634,-0.12195018713449425,conditional timing centroid difference: positive means later,0.7407367407367408,False
qwen35_27b,Qwen3.5 27B,gpqa,GPQA,cognitive,amount,verification,Verification,490,0.06762151005920675,0.02049194434821648,0.11658188879351211,0.001998001998001998,bits per held-out trace,0.4521898303154982,0.379739173002832,0.5286842728812745,standardized rate difference: domain minus other domains,0.002950895258587566,True
qwen35_27b,Qwen3.5 27B,gpqa,GPQA,cognitive,amount,backtracking,Backtracking,490,0.31322581155101287,0.2757030806550019,0.3482464960783705,0.000999000999000999,bits per held-out trace,-0.2846031730759827,-0.3345720939559525,-0.23586249764953512,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,gpqa,GPQA,cognitive,amount,subgoal,Subgoal setting,490,0.07523992384040118,0.04728799834844632,0.10337655438922201,0.000999000999000999,bits per held-out trace,-0.6090766649517912,-0.659932274490248,-0.5571744014454755,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,gpqa,GPQA,cognitive,amount,backward_chaining,Backward chaining,490,0.044610949787551715,0.022944404626488488,0.06444233839666332,0.000999000999000999,bits per held-out trace,0.18576167300423724,0.10572571306209337,0.27094573738968775,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,gpqa,GPQA,cognitive,timing,verification,Verification,490,-0.0029105441549210536,-0.013256601427508027,0.0070020479649309615,0.6923076923076923,bits per held-out trace,-0.049391478534085764,-0.05795475869093263,-0.040081168808123936,conditional timing centroid difference: positive means later,0.7750616730208566,False
qwen35_27b,Qwen3.5 27B,gpqa,GPQA,cognitive,timing,backtracking,Backtracking,490,0.013713634688636723,0.002230855043905098,0.02526959790880866,0.014985014985014986,bits per held-out trace,-0.09893945057299497,-0.12208543191553052,-0.07648515393530138,conditional timing centroid difference: positive means later,0.05586646363345393,False
qwen35_27b,Qwen3.5 27B,gpqa,GPQA,cognitive,timing,subgoal,Subgoal setting,490,0.022361804302241342,0.006428112005888589,0.039094929552459357,0.005994005994005994,bits per held-out trace,-0.009600335291665318,-0.023316075666354248,0.003461532498507815,conditional timing centroid difference: positive means later,0.028069491484125634,True
qwen35_27b,Qwen3.5 27B,gpqa,GPQA,cognitive,timing,backward_chaining,Backward chaining,490,-0.003572936545646691,-0.011500455878166654,0.0042835099619442625,0.8291708291708292,bits per held-out trace,0.04833950696667888,0.0019484447160941097,0.09221025114875023,conditional timing centroid difference: positive means later,0.8795624265237525,False
qwen35_27b,Qwen3.5 27B,planning,Planning,cognitive,amount,verification,Verification,499,0.24702829615959254,0.19590650678505794,0.298860505097603,0.000999000999000999,bits per held-out trace,1.045757904772442,0.968837464880242,1.1396946379637118,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,planning,Planning,cognitive,amount,backtracking,Backtracking,499,0.38385055978752136,0.31877004892625316,0.44596026470736155,0.000999000999000999,bits per held-out trace,-0.7510190525472228,-0.7940840134741307,-0.7085788534511428,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,planning,Planning,cognitive,amount,subgoal,Subgoal setting,499,0.2769239822515233,0.20451568884949295,0.3400575916439643,0.000999000999000999,bits per held-out trace,-0.8169112376337728,-0.8680220420756051,-0.7648383168867736,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,planning,Planning,cognitive,amount,backward_chaining,Backward chaining,499,0.0585186777027224,0.030400702361499513,0.08595756993329962,0.000999000999000999,bits per held-out trace,0.3509806279461723,0.22542817964659034,0.48784103096647424,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,planning,Planning,cognitive,timing,verification,Verification,499,0.0018645265826322222,-0.0019378591712698027,0.005918137520834993,0.16783216783216784,bits per held-out trace,-0.030530450774042595,-0.03956713454590756,-0.02112652355913645,conditional timing centroid difference: positive means later,0.2956309745300571,False
qwen35_27b,Qwen3.5 27B,planning,Planning,cognitive,timing,backtracking,Backtracking,499,0.003589653188953032,-0.006260660766659646,0.0126589288444199,0.24875124875124874,bits per held-out trace,-0.0646390069924036,-0.09698951475113177,-0.031157568834200122,conditional timing centroid difference: positive means later,0.38516322387290125,False
qwen35_27b,Qwen3.5 27B,planning,Planning,cognitive,timing,subgoal,Subgoal setting,499,0.013894033177619778,-0.011626375247132654,0.04067306857223978,0.13986013986013987,bits per held-out trace,0.027790077798240165,0.007960065477239226,0.04859942643774783,conditional timing centroid difference: positive means later,0.260710163622785,False
qwen35_27b,Qwen3.5 27B,planning,Planning,cognitive,timing,backward_chaining,Backward chaining,499,-0.0026178097517696227,-0.012522994380722446,0.007582618098717186,0.6793206793206793,bits per held-out trace,-0.0856976664598717,-0.14008733746421587,-0.03618241698424229,conditional timing centroid difference: positive means later,0.7649828177687414,False
qwen35_27b,Qwen3.5 27B,moral,Moral,cognitive,amount,verification,Verification,497,0.5935782775194485,0.5098973170061762,0.6704208250504328,0.000999000999000999,bits per held-out trace,-1.371440491256709,-1.4181291000117222,-1.3222914946070918,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,moral,Moral,cognitive,amount,backtracking,Backtracking,497,0.25075466182264683,0.2130517037254866,0.28884599631627506,0.000999000999000999,bits per held-out trace,-0.1726826047560568,-0.22725931441194974,-0.12131989609400165,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,moral,Moral,cognitive,amount,subgoal,Subgoal setting,497,0.1499751567114368,0.1213558165141759,0.17990217423015703,0.000999000999000999,bits per held-out trace,1.256825650879755,1.1846226642525313,1.3284769378231873,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,moral,Moral,cognitive,amount,backward_chaining,Backward chaining,497,0.02115045984587735,0.006143189840814362,0.033072701486944196,0.000999000999000999,bits per held-out trace,-0.34442727118208916,-0.38596250220995787,-0.301918564777378,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,moral,Moral,cognitive,timing,verification,Verification,497,0.006330032901065142,-0.019927546727018845,0.030479768119222476,0.3086913086913087,bits per held-out trace,0.2508721317017364,0.23256791742614447,0.2679494600597209,conditional timing centroid difference: positive means later,0.461235262791683,False
qwen35_27b,Qwen3.5 27B,moral,Moral,cognitive,timing,backtracking,Backtracking,497,0.03368729210793365,-0.011508685242449673,0.06871049947649893,0.03496503496503497,bits per held-out trace,0.31358434724322415,0.29090590601494404,0.3351529947049266,conditional timing centroid difference: positive means later,0.10095167989904832,False
qwen35_27b,Qwen3.5 27B,moral,Moral,cognitive,timing,subgoal,Subgoal setting,497,0.013031882508524228,-0.006624728416079945,0.027515107200291485,0.055944055944055944,bits per held-out trace,0.0972713141865435,0.08484656570841399,0.10967753385392223,conditional timing centroid difference: positive means later,0.14226832769879127,False
qwen35_27b,Qwen3.5 27B,moral,Moral,cognitive,timing,backward_chaining,Backward chaining,497,0.0008792462137476183,-0.0015206111671376957,0.0032897923321793857,0.27472527472527475,bits per held-out trace,0.3104246145972454,0.14352960908622847,0.4765367771742252,conditional timing centroid difference: positive means later,0.4169743300178083,False
qwen35_27b,Qwen3.5 27B,idea,Idea,cognitive,amount,verification,Verification,498,0.2494968261890037,0.2320415632384862,0.26612415386857635,0.000999000999000999,bits per held-out trace,-0.300507243352766,-0.35567311719209765,-0.24569195762667545,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,idea,Idea,cognitive,amount,backtracking,Backtracking,498,1.6257863391784626,1.549583999540513,1.6919775220319795,0.000999000999000999,bits per held-out trace,2.5022700984555493,2.4415647320848772,2.5626926504663166,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,idea,Idea,cognitive,amount,subgoal,Subgoal setting,498,0.11184239206381717,0.09676604361042102,0.12701490090214074,0.000999000999000999,bits per held-out trace,-0.33275015874087643,-0.38306212716125815,-0.2818175480760997,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,idea,Idea,cognitive,amount,backward_chaining,Backward chaining,498,0.10936949108943556,0.08661839839522562,0.12577145313586593,0.000999000999000999,bits per held-out trace,-0.35467859981371014,-0.3947488897374771,-0.314811289447766,standardized rate difference: domain minus other domains,0.001510300722899148,True
